EndToEndId;DataHora;Valor;Moeda;Pagador_Nome;Pagador_CPF_CNPJ;Pagador_Banco;Recebedor_Nome;Recebedor_CPF_CNPJ;Recebedor_Banco;ChavePix_Utilizada;TipoChave;Descricao;Status;Anomalia
650e7633-3b9a-479e-8b42-38640674d369;2025-07-16 03:11:56;2158.57;BRL;Samuel Nunes;74.907.645/0001-42;C6 Bank;Vitor Jesus;849.933.925-20;Banco Original;+552794052-2915;Telefone;Pagamento referente ao serviço 862;Estornada;0
40e55390-c7d8-4fed-908f-afac0527561e;2025-08-06 05:52:56;2324.14;BRL;Gabriel Rodrigues;496.765.717-96;BTG Pactual;Kamilly Barbosa;28.600.674/0001-92;Banco Pan;f6994407-9d57-4e95-b348-528f9ba76174;Chave Aleatória;Pagamento referente ao serviço 836;Pendente;0
cef48e8a-fe99-4925-a5f1-9b38a0a010c6;2025-07-23 03:20:56;3598.78;BRL;Maria Eduarda Cardoso;18.657.325/0001-36;Caixa Econômica Federal;Davi Lucca Lima;346.803.878-91;Itaú Unibanco;user328@email.com;E-mail;Pagamento referente ao serviço 328;Pendente;0
82a83fb7-610c-4edb-baa4-f8bb887257ab;2025-08-05 13:55:56;4239.28;BRL;Vinicius Freitas;99.532.864/0001-81;Banco do Brasil;Sr. Pedro da Luz;52.312.481/0001-96;Caixa Econômica Federal;50d39759-7e84-463c-9d28-47adc102c88e;Chave Aleatória;Pagamento referente ao serviço 917;Estornada;0
024bd4b0-8399-4956-977d-67c3ded87a30;2025-08-15 10:27:56;3000.08;BRL;João Pedro Freitas;519.235.395-18;BTG Pactual;Emanuella da Conceição;90.168.457/0001-62;Banco Pan;42b979cd-99bf-4f9e-8268-f75eb80dee87;Chave Aleatória;Pagamento referente ao serviço 61;Concluída;0
9a136563-40cd-4754-b5a0-afda85cf8c07;2025-07-19 21:22:56;2275.73;BRL;Sra. Laura Teixeira;786.192.712-93;Banco Inter;Luiz Gustavo Lopes;582.645.506-78;Banco Safra;477.709.632-65;CPF;Pagamento referente ao serviço 852;Concluída;0
6cd4ab69-373d-402e-97ee-07535b890dcf;2025-07-11 01:26:56;2431.72;BRL;Letícia Cardoso;42.704.361/0001-28;Itaú Unibanco;Sr. João Guilherme Pinto;75.284.118/0001-28;Santander Brasil;929.979.705-85;CPF;Pagamento referente ao serviço 829;Estornada;0
5a08bc26-91c2-4ce6-8881-4414fe154bd6;2025-07-18 06:16:56;585.57;BRL;Renan da Rocha;260.675.867-12;Banco Pan;Samuel Lopes;582.984.440-20;Santander Brasil;+556599706-4348;Telefone;Pagamento referente ao serviço 543;Pendente;0
ba4644df-4e05-43fb-9ba4-ecc63a9d4771;2025-07-12 01:15:56;37.62;BRL;Bernardo Nascimento;175.252.762-58;Banco Inter;Thiago Vieira;948.340.954-88;Banco Original;997.688.789-85;CPF;Pagamento referente ao serviço 8;Pendente;0
e5c6b057-58d5-4d99-9f15-423a3c499f66;2025-07-14 20:39:56;3283.02;BRL;Melissa Cardoso;46.367.120/0001-29;Banco Safra;Ana Carolina Gomes;323.424.754-19;Santander Brasil;78.710.303/0001-34;CNPJ;Pagamento referente ao serviço 316;Estornada;0
1813b3e4-7f26-478f-9a20-7460f01a29c7;2025-07-24 20:36:56;3661.09;BRL;Daniela Aragão;741.755.842-66;Itaú Unibanco;Luiz Miguel Araújo;21.258.543/0001-60;Nubank;25.987.801/0001-44;CNPJ;Pagamento referente ao serviço 160;Concluída;0
f8f57f77-469e-4a05-819a-9199ffa975a8;2025-07-02 06:42:56;133.06;BRL;Dra. Larissa da Rocha;264.123.761-65;Banco Original;Nicole Ramos;28.252.100/0001-70;Caixa Econômica Federal;2772280f-4f74-48e7-bac7-d103d1af124f;Chave Aleatória;Pagamento referente ao serviço 760;Concluída;0
d6fca32f-b042-4f4a-abd9-2b49258fedfc;2025-07-15 20:30:56;4891.1;BRL;Pedro Lucas Barros;13.835.732/0001-85;BTG Pactual;Lívia Moreira;757.876.444-43;Itaú Unibanco;729.567.981-88;CPF;Pagamento referente ao serviço 564;Estornada;0
f310e25c-f03d-4b0b-80a8-00274f301328;2025-07-04 16:05:56;2562.53;BRL;Leandro da Cunha;785.534.924-96;Caixa Econômica Federal;Fernando Rocha;12.272.324/0001-62;Banco Pan;193.455.839-82;CPF;Pagamento referente ao serviço 808;Pendente;0
332739b7-32f0-440f-a129-ad4667f54fec;2025-08-09 00:49:56;215.73;BRL;Dr. Luiz Gustavo Sales;52.497.257/0001-59;Itaú Unibanco;Levi Jesus;175.465.462-24;Banco do Brasil;user163@email.com;E-mail;Pagamento referente ao serviço 452;Concluída;0
ce879034-52fc-49f2-b1d5-3e77fbba989e;2025-07-03 21:01:56;3110.77;BRL;Carolina Pinto;774.704.195-17;Bradesco;Dra. Isabel Cardoso;36.473.771/0001-47;Banco Inter;35.104.939/0001-62;CNPJ;Pagamento referente ao serviço 29;Estornada;0
77762fe7-68ee-464d-ab1d-ef4e2af153b7;2025-07-24 21:22:56;1075.18;BRL;Diego Melo;636.818.667-75;Itaú Unibanco;Nina Martins;94.570.263/0001-26;Nubank;189.431.145-75;CPF;Pagamento referente ao serviço 462;Pendente;0
cfb30e49-bdd2-44fd-98ae-9cf3551ede3b;2025-06-29 16:27:56;102.14;BRL;Dr. Thomas da Cunha;252.292.560-23;C6 Bank;Sofia Viana;68.608.294/0001-63;Nubank;903.540.556-38;CPF;Pagamento referente ao serviço 20;Pendente;0
f15d22b1-b9ca-4443-96ba-ab60644a3606;2025-07-12 06:57:56;2393.62;BRL;Eduarda da Cruz;717.554.784-59;Banco Inter;Dr. Lucca Ramos;755.489.913-93;Banco Original;7010e24e-e0d3-45b9-be35-b6b24574b90d;Chave Aleatória;Pagamento referente ao serviço 282;Concluída;0
084db59b-224a-4227-86b1-6175f6c2fcb6;2025-07-27 02:38:56;3736.85;BRL;Olivia Gonçalves;958.521.662-42;Banco do Brasil;Nicolas da Rocha;964.966.587-69;Bradesco;user56@email.com;E-mail;Pagamento referente ao serviço 125;Estornada;0
dee775b0-271f-4ae4-9c9d-7d7425f97375;2025-08-15 05:48:56;4361.25;BRL;Gabriel Moreira;17.732.859/0001-50;Banco Original;Eduardo Alves;80.519.395/0001-15;Bradesco;user315@email.com;E-mail;Pagamento referente ao serviço 658;Estornada;0
0c4f93db-84f4-4a29-a128-ef6d1d0a390a;2025-07-31 00:31:56;1377.57;BRL;André Nunes;84.132.956/0001-18;Banco Original;Ana Júlia Ribeiro;78.289.398/0001-43;Banco Inter;+558893731-5879;Telefone;Pagamento referente ao serviço 404;Pendente;0
8d4eab42-0349-46b0-a8bc-9f2fbe2f0f5f;2025-08-13 13:54:56;2259.41;BRL;Alexia Ferreira;884.553.183-13;Banco Pan;Gabriela Monteiro;81.219.253/0001-11;Itaú Unibanco;+558592056-7188;Telefone;Pagamento referente ao serviço 761;Estornada;0
6f0961ce-7264-4c06-98bf-1f22922fdf56;2025-07-09 07:20:56;2449.21;BRL;Natália Castro;943.935.756-73;Nubank;Erick Correia;41.187.476/0001-97;BTG Pactual;ba8365f5-5393-4ddf-bdba-7f7868c91d5d;Chave Aleatória;Pagamento referente ao serviço 831;Pendente;0
eb106034-7264-4e70-b2f6-834566824a87;2025-06-29 19:44:56;3200.85;BRL;Juliana da Cruz;81.656.162/0001-28;C6 Bank;Kamilly da Cruz;245.393.645-32;BTG Pactual;216.435.846-99;CPF;Pagamento referente ao serviço 128;Pendente;0
73cfd508-f06f-4661-b69b-bb4ca7ba4e60;2025-07-18 03:20:56;4622.33;BRL;Mariana das Neves;42.569.344/0001-11;Banco Inter;Luiz Miguel Farias;618.351.966-17;Itaú Unibanco;user799@email.com;E-mail;Pagamento referente ao serviço 382;Estornada;0
3e61ff04-ab04-4e30-a024-4a1e47397553;2025-08-02 15:02:56;2239.37;BRL;Gabriela Cunha;63.250.643/0001-47;Banco Inter;Alana Silveira;38.830.209/0001-82;Banco Inter;user869@email.com;E-mail;Pagamento referente ao serviço 382;Estornada;0
a9df9aab-446e-4aec-838d-981125321d74;2025-08-02 16:56:56;3908.27;BRL;Luna Lima;93.113.885/0001-32;Banco Inter;João Gabriel Fernandes;627.900.431-31;Banco Safra;c308148e-9ee2-4132-8690-767db9f5e7eb;Chave Aleatória;Pagamento referente ao serviço 516;Pendente;0
8926cf4f-f38a-477b-90ce-cfe6fd094b82;2025-07-24 12:11:56;4743.58;BRL;Agatha Nogueira;672.347.360-38;Banco Inter;Eduarda Fernandes;85.174.451/0001-64;Banco do Brasil;235.158.171-82;CPF;Pagamento referente ao serviço 303;Pendente;0
945e9563-ad9f-45b6-9bce-d3296545e5f9;2025-08-10 09:57:56;4058.8;BRL;Erick Farias;92.840.208/0001-94;Caixa Econômica Federal;Leandro Peixoto;852.533.117-11;Santander Brasil;+552797143-8634;Telefone;Pagamento referente ao serviço 927;Pendente;0
eb9dd062-17fc-4f2b-8e5c-d4980bb19965;2025-07-24 19:30:56;4839.17;BRL;Kevin da Rosa;95.880.747/0001-48;Banco do Brasil;Dra. Bárbara Ribeiro;43.844.594/0001-12;Santander Brasil;user240@email.com;E-mail;Pagamento referente ao serviço 703;Pendente;0
f92b1227-cb1b-4f1b-95d8-cb552c4db98d;2025-06-30 12:46:56;1768.26;BRL;Yuri Duarte;33.216.704/0001-31;BTG Pactual;Gabriela Gomes;54.473.754/0001-41;Banco Original;+553799387-9066;Telefone;Pagamento referente ao serviço 888;Estornada;0
4dcfcab1-bb41-4479-88a5-414bc48999c1;2025-07-25 04:20:56;3276.31;BRL;Breno Fernandes;595.931.885-56;Banco Original;Pietro Rocha;81.854.125/0001-10;Itaú Unibanco;268.544.127-94;CPF;Pagamento referente ao serviço 4;Estornada;0
74da18b8-6e90-4ecf-9b26-56265b5dc510;2025-07-03 16:51:56;3777.72;BRL;Juliana Ramos;36.126.800/0001-49;Banco do Brasil;Theo da Costa;14.362.719/0001-17;Banco Inter;user187@email.com;E-mail;Pagamento referente ao serviço 961;Pendente;0
34d5ad7f-d698-46c4-ab6c-53584ff4f627;2025-07-04 17:41:56;2876.4;BRL;Sr. Miguel Moreira;768.364.478-90;Banco do Brasil;Carlos Eduardo Nascimento;13.359.590/0001-61;Banco Inter;824.438.532-19;CPF;Pagamento referente ao serviço 267;Estornada;0
1a542134-24a8-40f8-b5b1-2ccc9dca874a;2025-08-04 18:07:56;2509.71;BRL;Marcos Vinicius Dias;363.430.770-12;Banco Pan;Cauê Azevedo;644.640.476-55;Banco Pan;8d9d5805-efca-4331-835b-d88798fc354b;Chave Aleatória;Pagamento referente ao serviço 689;Estornada;0
f2d48423-909f-42c6-88b7-7ebf816cf8f3;2025-08-16 06:49:56;4694.35;BRL;Maria Cecília da Paz;509.535.451-11;Santander Brasil;João Lucas Fogaça;409.385.624-53;Banco Original;111.928.727-93;CPF;Pagamento referente ao serviço 963;Pendente;0
298f01e1-dbee-4d76-8832-c0b37cf21ddc;2025-07-22 18:15:56;317.13;BRL;Sr. Pedro Henrique Moraes;232.358.670-78;BTG Pactual;Danilo Silveira;581.585.917-25;Banco Inter;+556699275-2330;Telefone;Pagamento referente ao serviço 716;Estornada;0
931d31ae-e651-4116-adf8-0943c3ceef73;2025-07-05 23:36:56;2653.78;BRL;Levi Pinto;621.264.582-58;Bradesco;Maria Julia Moraes;48.622.977/0001-73;Caixa Econômica Federal;51.637.918/0001-56;CNPJ;Pagamento referente ao serviço 754;Concluída;0
f220735d-cb9c-4990-bab5-6f35e2223c0a;2025-07-20 00:08:56;1534.72;BRL;Luiz Felipe da Rosa;197.805.568-82;Banco Safra;Sra. Brenda Barros;141.975.598-56;Caixa Econômica Federal;66.789.353/0001-33;CNPJ;Pagamento referente ao serviço 536;Concluída;0
af93557b-5e54-43fa-abc1-3267d59cae0d;2025-02-30 25:61:00;4321.8;BRL;Lorena Gomes;641.353.697-79;Itaú Unibanco;Sr. João Gabriel Souza;33.351.616/0001-99;Banco Safra;3a12b93d-660c-4ef9-8a3c-4c87d20500cb;Chave Aleatória;Pagamento referente ao serviço 690;Pendente;1
eafb4b0f-2378-4674-8ab6-8e0bf8d127e4;2025-08-16 21:44:56;4775.14;BRL;Lucas Gabriel Ribeiro;21.774.103/0001-33;Banco Safra;Giovanna Costela;852.204.221-66;C6 Bank;27.305.301/0001-50;CNPJ;Pagamento referente ao serviço 702;Pendente;0
b380f39c-ab55-4d47-a3c5-c6a10924eb70;2025-07-16 14:00:56;2267.46;BRL;Vicente Novaes;60.720.532/0001-79;Bradesco;Lorenzo Nascimento;537.687.828-68;Banco Original;821.982.853-14;CPF;Pagamento referente ao serviço 800;Pendente;0
32eab98c-2d76-4e41-b964-e5cf2b1653d9;2025-06-28 14:10:56;1855.82;BRL;Leandro Silveira;366.429.711-74;Banco Original;Dr. Igor Dias;29.422.565/0001-46;Bradesco;80689cfb-dbd0-4ae0-997d-ad1d658b1eb4;Chave Aleatória;Pagamento referente ao serviço 879;Pendente;0
203f9c3d-c69d-47ee-aa2a-d92649a8567f;2025-08-02 07:27:56;776.56;BRL;Dr. Luiz Otávio da Rocha;73.869.357/0001-57;Banco Pan;Helena Mendes;352.764.188-13;Banco Inter;user595@email.com;E-mail;Pagamento referente ao serviço 964;Estornada;0
f721e471-ba38-4a4a-a24d-fdbc59e2fe72;2025-08-05 17:43:56;1791.12;BRL;Srta. Laís Farias;927.710.560-49;Nubank;Benício Castro;301.939.708-36;Itaú Unibanco;35.881.375/0001-11;CNPJ;Pagamento referente ao serviço 60;Estornada;0
cde5473a-7a24-42c7-b8fb-b516de9b08bd;2025-06-28 22:15:56;1425.25;BRL;Maysa Costa;25.533.322/0001-30;Banco Inter;Ana Clara Silva;208.887.523-48;Banco Safra;476.336.613-34;CPF;Pagamento referente ao serviço 904;Estornada;0
5e51b176-a707-40e2-a889-760211ac4e2f;2025-07-15 03:16:56;3669.41;BRL;Sr. Vicente Lopes;41.781.277/0001-65;Banco Inter;Bruna Cavalcanti;65.954.437/0001-38;Banco Inter;+559391057-7315;Telefone;Pagamento referente ao serviço 434;Concluída;0
4f903637-7e7e-4d5d-ad38-68d90d570b68;2025-07-18 05:27:56;3980.69;BRL;Nathan Correia;89.985.169/0001-11;Caixa Econômica Federal;Carolina da Rocha;329.460.532-22;C6 Bank;+558992804-8897;Telefone;Pagamento referente ao serviço 678;Pendente;0
48efb0bb-1a3e-4b76-86dd-959caab14476;2025-08-12 08:53:56;3069.17;BRL;Lívia Cavalcanti;63.443.666/0001-50;Santander Brasil;Alana Novaes;37.364.493/0001-34;Banco do Brasil;570.536.225-82;CPF;Pagamento referente ao serviço 720;Estornada;0
f5808444-6f1d-43cc-8a49-2cad315bf46b;2025-07-10 17:56:56;663.89;BRL;Luana Cavalcanti;905.154.240-60;Santander Brasil;Eduardo Porto;12.689.324/0001-70;Caixa Econômica Federal;+552698363-3797;Telefone;Pagamento referente ao serviço 817;Pendente;0
cea8e85d-590d-4c20-9f59-7ddeb7706e62;2025-07-17 19:36:56;1649.22;BRL;Srta. Lara Pereira;274.455.300-97;Santander Brasil;Luiz Miguel Silva;62.818.313/0001-20;BTG Pactual;+554391243-9354;Telefone;Pagamento referente ao serviço 398;Pendente;0
7f9a55c7-59b8-487e-ad25-48067e76b3ed;2025-07-01 13:42:56;84.99;BRL;Juan Moraes;346.325.925-43;Santander Brasil;Anthony Ramos;46.120.128/0001-98;Caixa Econômica Federal;+551497324-6793;Telefone;Pagamento referente ao serviço 562;Pendente;0
76a2edd7-066f-479a-8258-98ddebc5acb2;2025-07-30 00:44:56;2240.44;BRL;Nina Carvalho;188.473.448-51;Caixa Econômica Federal;Maria Sophia Moura;47.453.428/0001-52;BTG Pactual;16.673.582/0001-92;CNPJ;Pagamento referente ao serviço 958;Estornada;0
7df016ed-9666-4b14-901f-46478dca436a;2025-07-01 00:12:56;3251.33;BRL;Marina Cunha;40.404.459/0001-58;Itaú Unibanco;Cauê da Luz;444.377.535-47;Caixa Econômica Federal;c8225015-08a8-41ad-aa37-aad72fc71942;Chave Aleatória;Pagamento referente ao serviço 29;Estornada;0
50e0973c-a80b-495a-8944-c237bb4f190a;2025-07-16 13:01:56;4988.37;BRL;Felipe das Neves;32.571.261/0001-77;Banco Safra;Cauê Oliveira;852.517.892-84;Banco Pan;eb556faa-8f35-4da2-8e3d-de0bf3a58495;Chave Aleatória;Pagamento referente ao serviço 870;Estornada;0
6b1c9f7e-f3b9-4972-b165-607f8b2c963e;2025-08-13 14:17:56;573.51;BRL;Matheus Viana;633.607.889-13;Banco Original;Theo Porto;91.700.253/0001-60;Itaú Unibanco;+556991511-3824;Telefone;Pagamento referente ao serviço 446;Estornada;0
50d8e4d2-b8d5-4a4c-be23-eb13a7113e45;2025-08-01 01:33:56;3183.18;BRL;Evelyn Nunes;100.926.520-37;Banco Inter;Sr. Isaac Mendes;722.490.430-58;BTG Pactual;+557193658-9755;Telefone;Pagamento referente ao serviço 892;Concluída;0
3858687a-9252-4ecc-96d3-917ae0040229;2025-07-18 05:53:56;1343.78;BRL;Dra. Emilly Sales;927.523.102-43;Itaú Unibanco;Luana Gomes;984.242.220-27;Banco Original;675.626.647-71;CPF;Pagamento referente ao serviço 539;Concluída;0
704c5d2e-10e0-4a0b-b39e-3bb3a693cf2b;2025-07-30 04:15:56;3954.13;BRL;Dra. Marina Porto;65.677.766/0001-81;C6 Bank;Pedro Lucas Cunha;444.236.534-83;Santander Brasil;+555296448-7699;Telefone;Pagamento referente ao serviço 450;Pendente;0
6d60c76b-d1b1-4aa2-a4b7-01ec63a6e2ff;2025-06-20 16:29:56;4571.22;BRL;Nathan Silva;503.755.102-71;Santander Brasil;Dra. Cecília Vieira;91.407.150/0001-98;Banco Pan;60.463.961/0001-27;CNPJ;Pagamento referente ao serviço 644;Pendente;0
def2afcb-664a-4bc0-b975-b116800fb495;2025-08-13 17:24:56;4222.12;BRL;Isis Nascimento;24.998.599/0001-11;Nubank;Srta. Melissa Cardoso;97.394.151/0001-36;Banco Original;267.986.194-43;CPF;Pagamento referente ao serviço 915;Pendente;0
b1079c0c-e6cd-4094-997f-5b705b42ee78;2025-08-08 19:24:56;2514.22;BRL;Sr. Renan Fogaça;72.269.991/0001-20;Itaú Unibanco;Dr. Vitor Gabriel Jesus;85.229.965/0001-78;Caixa Econômica Federal;+555693242-7105;Telefone;Pagamento referente ao serviço 728;Concluída;0
67f8360f-b91c-4090-9e62-1e9ffec99a7b;2025-07-18 19:42:56;2535.79;BRL;Fernanda Pinto;526.563.351-32;Banco Pan;Sr. Luigi Souza;26.828.139/0001-24;Banco Original;b7174808-d2d8-4429-8d33-ae43756a9ef9;Chave Aleatória;Pagamento referente ao serviço 743;Pendente;0
3d8e8e8a-f780-4db6-94d6-447af464d115;2025-06-23 05:46:56;3497.06;BRL;Camila da Paz;28.751.829/0001-83;Banco Inter;Ana Julia Costela;42.873.110/0001-89;Banco Pan;+557798495-5565;Telefone;Pagamento referente ao serviço 622;Estornada;0
676987ad-dda1-48a4-ab0c-8f0cfb9d5426;2025-07-27 04:36:56;3962.99;BRL;Melissa da Rosa;682.965.625-87;Banco Pan;Clarice Azevedo;166.667.844-19;BTG Pactual;62db11d9-a666-41fe-bb15-dd89df9cdbe4;Chave Aleatória;Pagamento referente ao serviço 615;Pendente;0
7716da6d-6b0a-4d9a-89bd-b200706dc320;2025-08-06 04:26:56;3586.22;BRL;Sra. Luana Rocha;106.789.961-47;Banco Safra;Dra. Laura Monteiro;78.458.856/0001-55;Banco Inter;439ac302-6781-4444-a091-5f9a438fa479;Chave Aleatória;Pagamento referente ao serviço 937;Concluída;0
427132a3-f358-461f-b895-093abe1a8479;2025-07-03 22:13:56;1212.9;BRL;Thales Melo;75.721.189/0001-92;Nubank;Vinicius Rocha;25.826.790/0001-49;BTG Pactual;694.197.445-66;CPF;Pagamento referente ao serviço 860;Estornada;0
56fb6fc9-645a-43eb-a6bb-50f1108d988a;2025-07-28 08:24:56;1354.4;BRL;Dr. Renan Almeida;450.214.215-98;BTG Pactual;Sra. Brenda Rocha;48.886.461/0001-50;Nubank;e252350e-3034-45b5-ade3-bab9a59db4b7;Chave Aleatória;Pagamento referente ao serviço 582;Pendente;0
b0ba1e07-f845-4d96-91a6-9b645851912b;2025-08-12 02:41:56;4679.77;BRL;Sr. Pedro da Costa;791.526.190-24;Banco Original;Camila das Neves;73.863.587/0001-64;Banco Pan;52.128.792/0001-55;CNPJ;Pagamento referente ao serviço 781;Estornada;0
426fccf7-21b8-4849-a7e4-274acffec76e;2025-07-14 01:57:56;327.76;BRL;Lucas Gabriel das Neves;32.800.800/0001-34;C6 Bank;Letícia da Mota;81.515.672/0001-95;Nubank;147227db-1358-4daf-a769-5b7dece80cf1;Chave Aleatória;Pagamento referente ao serviço 629;Estornada;0
77dfb0bd-56bd-41d0-93b4-3230d3d389d9;2025-08-09 16:26:56;1963.18;BRL;Ana Julia Souza;73.889.434/0001-65;Caixa Econômica Federal;Pedro da Conceição;83.967.373/0001-67;C6 Bank;58.318.492/0001-76;CNPJ;Pagamento referente ao serviço 6;Pendente;0
1f4e41c7-be69-4763-927a-38797f5ecd9c;2025-08-12 23:48:56;2029.16;BRL;Gabrielly Caldeira;910.317.401-83;Itaú Unibanco;Sophie Correia;57.428.299/0001-33;C6 Bank;269.848.621-50;CPF;Pagamento referente ao serviço 328;Pendente;0
1859c1ea-a997-466b-99d0-7086041b2634;2025-07-20 16:09:56;4700.42;BRL;Erick da Conceição;278.484.306-87;Banco Safra;Paulo Melo;393.737.893-91;Banco do Brasil;249.279.925-47;CPF;Pagamento referente ao serviço 70;Estornada;0
7851c1e1-a57e-4cb0-bf16-32155671a83f;2025-07-24 12:49:56;4001.23;BRL;Ana Carolina Peixoto;35.480.760/0001-59;Santander Brasil;João Miguel da Cruz;13.611.703/0001-93;BTG Pactual;+554895413-4044;Telefone;Pagamento referente ao serviço 329;Concluída;0
327710e0-a83d-41d3-a678-9e69c1f5e519;2025-07-09 18:21:56;3481.69;BRL;Anthony Araújo;218.860.708-86;Itaú Unibanco;Lavínia Sales;116.848.612-11;Banco Original;user1@email.com;E-mail;Pagamento referente ao serviço 678;Pendente;0
f415dbd1-be8f-4061-bb1b-38c4860abbc1;2025-08-06 16:01:56;4230.95;BRL;Sabrina Rezende;20.962.111/0001-79;Itaú Unibanco;Sr. Benjamin Aragão;162.366.255-16;Banco do Brasil;819.846.937-81;CPF;Pagamento referente ao serviço 34;Pendente;0
e93d1f5a-61c7-4074-b93e-1ff7dfe415ae;2025-07-30 08:18:56;1831.31;BRL;Benício Nascimento;235.161.545-86;BTG Pactual;Davi Luiz Santos;28.853.831/0001-33;Banco Inter;753.406.904-22;CPF;Pagamento referente ao serviço 551;Pendente;0
78920072-64c3-4a96-ac93-44fe6968d4e2;2025-06-22 11:09:56;1834.46;BRL;Gustavo Nascimento;847.939.560-76;Bradesco;Vinicius Cardoso;74.600.348/0001-90;Banco Pan;user630@email.com;E-mail;Pagamento referente ao serviço 370;Estornada;0
4ddccfea-0622-4078-a28d-280b4f4fa1dc;2025-06-22 03:26:56;1598.32;BRL;Maria Eduarda Ferreira;358.218.197-12;Banco do Brasil;Ryan da Rocha;32.588.798/0001-23;Banco Inter;19.979.209/0001-15;CNPJ;Pagamento referente ao serviço 45;Estornada;0
f6f59630-5812-42a8-a99a-1f632508aaf7;2025-07-03 14:19:56;541.31;BRL;Yasmin Moreira;19.523.394/0001-21;Banco Original;Francisco Rocha;794.638.647-31;Nubank;6c4f057e-af22-4f38-aa30-ffa656394901;Chave Aleatória;Pagamento referente ao serviço 750;Pendente;0
9f2a135e-aff2-4b89-a2a3-f59d67bfa3d0;2025-07-03 09:52:56;3765.65;BRL;Carolina Melo;88.518.388/0001-69;Banco Safra;Erick Oliveira;353.316.120-53;Banco Pan;user24@email.com;E-mail;Pagamento referente ao serviço 645;Concluída;0
ea7d40fb-9618-4778-af75-4c4414bcffaa;2025-08-17 19:36:56;4296.28;BRL;Bárbara da Luz;42.215.753/0001-26;Bradesco;Dr. Rodrigo Monteiro;12.964.127/0001-83;Caixa Econômica Federal;77.433.346/0001-29;CNPJ;Pagamento referente ao serviço 159;Estornada;0
b2a43857-a2a0-45be-bb35-788ff7dbb8bd;2025-06-25 03:16:56;4100.52;BRL;Gustavo Martins;59.376.835/0001-90;Banco do Brasil;Kamilly Carvalho;235.390.135-59;BTG Pactual;+559396524-8159;Telefone;Pagamento referente ao serviço 355;Pendente;0
e3f09e32-844b-4650-b1a4-454b15d375d7;2025-07-21 18:19:56;3166.2;BRL;Miguel da Rosa;882.413.174-97;Banco Original;Ana Luiza Oliveira;22.943.339/0001-98;C6 Bank;73.424.575/0001-79;CNPJ;Pagamento referente ao serviço 823;Estornada;0
59c0637f-0526-4b33-afc7-41e6abcc4161;2025-08-17 02:33:56;1718.77;BRL;Francisco Rezende;10.428.723/0001-48;Itaú Unibanco;Dr. Igor Gomes;713.184.263-69;BTG Pactual;user949@email.com;E-mail;Pagamento referente ao serviço 564;Concluída;0
5cd4fdd8-57e1-41ba-a4da-253a3926ae11;2025-06-29 09:33:56;3243.02;BRL;Pietra Rezende;320.822.236-21;Santander Brasil;Dr. Thales Gonçalves;65.599.342/0001-58;C6 Bank;user631@email.com;E-mail;Pagamento referente ao serviço 858;Pendente;0
34a509fe-c308-40ff-8902-4bae484ba3fe;2025-07-14 13:02:56;701.17;BRL;Sr. Otávio da Cunha;55.459.966/0001-81;BTG Pactual;Raul Castro;56.661.480/0001-30;Caixa Econômica Federal;97.365.639/0001-96;CNPJ;Pagamento referente ao serviço 711;Pendente;0
24e59327-36c2-42fb-a2b0-932102c1712a;2025-06-26 05:18:56;2847.1;BRL;Clarice da Conceição;55.755.125/0001-50;Banco Pan;Theo Cardoso;43.421.774/0001-60;Banco do Brasil;67.278.969/0001-66;CNPJ;Pagamento referente ao serviço 173;Concluída;0
4108cc81-e2d6-41dd-a991-338ab1bc1a77;2025-06-27 02:41:56;4450.92;BRL;Thiago Carvalho;58.181.488/0001-89;Banco Inter;Murilo da Mota;26.649.687/0001-72;Banco Original;341.173.151-31;CPF;Pagamento referente ao serviço 798;Concluída;0
389bc989-9518-45fa-b6a6-fcaaf6ffb99e;2025-07-21 05:00:56;306.04;BRL;Dra. Alexia Barros;50.460.149/0001-95;Caixa Econômica Federal;Calebe Freitas;80.389.605/0001-37;Bradesco;user448@email.com;E-mail;Pagamento referente ao serviço 879;Estornada;0
